arm,x86,score
"push {r4, r10, r11, lr}
add r11, sp, 0
sub sp, sp, 0
mov r3, r2
mov r12, r1
mov lr, r0
str r0, [r11, 0]
str r1, [r11, 0]
str r2, [sp, 0]
mvn r0, 0
str r0, [sp, 0]
ldr r0, [r11, 0]
ldr r1, [r11, 0]
ldr r2, [r1]
add r4, r2, 0
str r4, [r1]
ldrb r0, [r0, r2]
cmp r0, 0
beq <tag>
b <tag>
","pushl ebp
movl esp, ebp
pushl ebx
pushl edi
pushl esi
subl 0, esp
movl 0(ebp), eax
movl 0(ebp), ecx
movl 0(ebp), edx
movl ecx, 0(ebp)
movl <tag>, 0(ebp)
movl 0(ebp), ecx
movl 0(ebp), esi
movl 0(esi), edi
movl edi, ebx
addl 0, ebx
movl ebx, 0(esi)
movb 0(ecx,edi), cl
movzbl cl, esi
cmpl 0, esi
movl eax, 0(ebp)
movl edx, 0(ebp)
je <tag>
",1
"b <tag>
","jmp <tag>
",1
"ldr r0, [r11, 0]
ldr r1, [r11, 0]
bl foo
str r0, [sp, 0]
ldr r0, [sp, 0]
cmp r0, 0
bne <tag>
b <tag>
","movl 0(ebp), eax
movl 0(ebp), ecx
movl eax, 0(esp)
movl ecx, 0(esp)
calll foo
movl eax, 0(ebp)
cmpl 0, 0(ebp)
jne <tag>
",1
"ldr r0, [r11, 0]
ldr r1, [r11, 0]
ldr r1, [r1]
add r1, r0, r1
ldr r0, <str>
mov r2, 0
mov r3, 0
bl foo
cmp r0, 0
bne <tag>
b <tag>
","movl 0(ebp), eax
movl 0(ebp), ecx
movl 0(ecx), ecx
addl ecx, eax
movl esp, ecx
movl eax, 0(ecx)
movl 0, 0(ecx)
movl 0, 0(ecx)
movl <tag>, 0(ecx)
calll foo
cmpl 0, eax
jne <tag>
",1
"ldr r0, [sp, 0]
mov r1, 0
strb r1, [r0, 0]
b <tag>
","movl 0(ebp), eax
movb 0, 0(eax)
jmp <tag>
",1
"ldr r0, [r11, 0]
ldr r1, [r11, 0]
ldr r1, [r1]
add r1, r0, r1
ldr r0, <str>
mov r2, 0
mov r3, 0
bl foo
cmp r0, 0
beq <tag>
b <tag>
","movl 0(ebp), eax
movl 0(ebp), ecx
movl 0(ecx), ecx
addl ecx, eax
movl esp, ecx
movl eax, 0(ecx)
movl 0, 0(ecx)
movl 0, 0(ecx)
movl <tag>, 0(ecx)
calll foo
cmpl 0, eax
je <tag>
",1
"b <tag>
","jmp <tag>
",1
"ldr r0, [r11, 0]
ldr r1, [r11, 0]
ldr r1, [r1]
add r0, r0, r1
ldrb r0, [r0, 0]
ldr r1, [sp, 0]
strb r0, [r1, 0]
b <tag>
","movl 0(ebp), eax
movl 0(ebp), ecx
movl 0(ecx), ecx
movb 0(eax,ecx), dl
movl 0(ebp), eax
movb dl, 0(eax)
",1
"ldr r0, [sp, 0]
ldr r1, [r11, 0]
ldr r2, [r1]
add r0, r2, r0
str r0, [r1]
ldr r0, [r11, 0]
ldr r1, [r11, 0]
mov r2, 0
bl foo
mov r1, 0
str r1, [sp, 0]
b <tag>
","movl 0(ebp), eax
movl 0(ebp), ecx
addl 0(ecx), eax
movl eax, 0(ecx)
movl 0(ebp), eax
movl 0(ebp), ecx
movl eax, 0(esp)
movl ecx, 0(esp)
movl 0, 0(esp)
calll foo
movl 0, 0(ebp)
movl eax, 0(ebp)
",1
"ldr r0, [sp, 0]
sub sp, r11, 0
pop {r4, r10, r11, lr}
mov pc, lr
","movl 0(ebp), eax
addl 0, esp
popl esi
popl edi
popl ebx
popl ebp
retl
",1
"sub sp, sp, 0
mov r2, r1
mov r3, r0
str r0, [sp, 0]
str r1, [sp, 0]
ldr r0, [sp, 0]
ldr r1, [sp, 0]
ldr r1, [r1]
ldrb r0, [r0, r1]
tst r0, 0
bne <tag>
b <tag>
","pushl ebp
movl esp, ebp
pushl ebx
pushl edi
pushl esi
subl 0, esp
movl 0(ebp), eax
movl 0(ebp), ecx
movl 0(ebp), edx
movl 0, 0(ebp)
movl 0, 0(ebp)
movl 0, 0(ebp)
movl 0, 0(ebp)
movl 0, 0(ebp)
movl 0, 0(ebp)
movl 0, 0(ebp)
movl 0, 0(ebp)
movl 0, 0(ebp)
movl 0(ebp), esi
movzbl 0(esi), esi
cmpl 0, esi
movl eax, 0(ebp)
movl ecx, 0(ebp)
movl edx, 0(ebp)
je <tag>
",0
"ldr r0, [sp, 0]
ldr r1, [sp, 0]
ldr r2, [r1]
add r3, r2, 0
str r3, [r1]
ldrb r0, [r0, r2]
str r0, [sp, 0]
b <tag>
","movl 0(ebp), eax
addl 0, esp
popl ebp
retl
",0
"ldr r0, [sp, 0]
ldr r1, [sp, 0]
ldr r2, [r1]
add r3, r2, 0
str r3, [r1]
ldrb r0, [r0, r2]
and r0, r0, 0
str r0, [sp, 0]
mov r0, 0
str r0, [sp, 0]
str r0, [sp, 0]
b <tag>
","movl 0(ebp), eax
addl 0, esp
popl esi
popl ebx
popl ebp
retl
",0
"ldr r0, [sp, 0]
ldr r1, [sp, 0]
cmp r0, r1
bge <tag>
b <tag>
","movl 0, 0(ebp)
",0
"ldr r0, [sp, 0]
lsl r0, r0, 0
str r0, [sp, 0]
ldr r0, [sp, 0]
ldr r1, [sp, 0]
ldr r2, [r1]
add r3, r2, 0
str r3, [r1]
ldrb r0, [r0, r2]
ldr r1, [sp, 0]
add r0, r1, r0
str r0, [sp, 0]
b <tag>
","movb 0(ebp), al
testb 0, al
jne <tag>
jmp <tag>
",0
"ldr r0, [sp, 0]
add r0, r0, 0
str r0, [sp, 0]
b <tag>
","jmp <tag>
",0
"b <tag>
","movl 0(ebp), eax
movl 0(ebp), ecx
movl 0(ecx), ecx
movb 0(eax,ecx), dl
movzbl dl, eax
cmpl 0, eax
je <tag>
",0
"ldr r0, [sp, 0]
add sp, sp, 0
mov pc, lr
","pushl ebp
movl esp, ebp
pushl edi
pushl esi
subl 0, esp
movl 0(ebp), eax
movl 0(ebp), ecx
movl 0(ebp), edx
movl ecx, 0(ebp)
movl <tag>, 0(ebp)
movl 0, 0(ebp)
movl 0, 0(ebp)
movl 0(ebp), ecx
movl 0(ebp), esi
movl ecx, 0(esp)
movl esi, 0(esp)
movl 0, 0(esp)
movl eax, 0(ebp)
movl edx, 0(ebp)
calll foo
cmpl 0, eax
jl <tag>
",0
"push {r11, lr}
mov r11, sp
sub sp, sp, 0
mov r3, r2
mov r12, r1
mov lr, r0
str r0, [r11, 0]
str r1, [sp, 0]
str r2, [sp, 0]
ldr r0, [r11, 0]
ldr r1, [sp, 0]
ldr r1, [r1]
ldrb r0, [r0, r1]
ldr r1, [sp, 0]
cmp r0, r1
beq <tag>
b <tag>
","cmpl 0, 0(ebp)
jle <tag>
",0
"mvn r0, 0
str r0, [r11, 0]
b <tag>
","movl 0(ebp), eax
movl 0(ebp), ecx
movl 0(eax,ecx,4), eax
movl 0(ebp), edx
movl 0(edx,ecx,4), ecx
movl eax, 0(esp)
movl ecx, 0(esp)
calll foo
cmpl 0, eax
je <tag>
",0
"ldr r0, [sp, 0]
ldr r1, [r0]
add r1, r1, 0
str r1, [r0]
ldr r0, [r11, 0]
ldr r1, [sp, 0]
bl foo
str r0, [r11, 0]
b <tag>
","movl 0(ebp), eax
movl 0(eax), eax
movl 0(ebp), ecx
movl ecx, edx
shrl 0, edx
addl edx, ecx
sarl ecx
movb 0, 0(eax,ecx)
jmp <tag>
",0
"ldr r0, [r11, 0]
mov sp, r11
pop {r11, lr}
mov pc, lr
","movl 0(ebp), eax
movl 0(ebp), ecx
addl 0(ecx), eax
movl eax, 0(ecx)
",0
"push {r11, lr}
mov r11, sp
sub sp, sp, 0
mov r3, r2
mov r12, r1
mov lr, r0
str r0, [r11, 0]
str r1, [r11, 0]
str r2, [sp, 0]
ldr r0, [r11, 0]
ldr r1, [r11, 0]
ldr r1, [r1]
ldrb r0, [r0, r1]
ldr r1, [sp, 0]
cmp r0, r1
beq <tag>
b <tag>
","cmpl 0, 0(ebp)
jle <tag>
",0
"mvn r0, 0
str r0, [r11, 0]
b <tag>
","movl 0, 0(ebp)
",0
"ldr r0, [r11, 0]
ldr r1, [r0]
add r1, r1, 0
str r1, [r0]
ldr r0, [r11, 0]
ldr r1, [r11, 0]
bl foo
str r0, [sp, 0]
ldr r0, [sp, 0]
ldr r1, [r11, 0]
ldr lr, [r1]
add r0, lr, r0
str r0, [r1]
mov r0, 0
str r0, [r11, 0]
b <tag>
","pushl ebp
movl esp, ebp
subl 0, esp
movl 0(ebp), eax
movl 0(ebp), ecx
movl 0(ebp), edx
movl edx, 0(esp)
leal 0(ebp), edx
movl edx, 0(esp)
leal <tag>, edx
movl edx, 0(esp)
movl 0, 0(esp)
movl eax, 0(ebp)
movl ecx, 0(ebp)
calll foo
cmpl 0, eax
je <tag>
",0
"ldr r0, [r11, 0]
mov sp, r11
pop {r11, lr}
mov pc, lr
","movl 0(ebp), eax
movl eax, 0(esp)
calll foo
jmp <tag>
",0
"push {r11, lr}
mov r11, sp
sub sp, sp, 0
mov r3, r2
mov r12, r1
mov lr, r0
str r0, [r11, 0]
str r1, [r11, 0]
str r2, [sp, 0]
ldr r0, [r11, 0]
ldr r1, [r11, 0]
mov r2, 0
bl foo
str r0, [sp, 0]
cmn r0, 0
bgt <tag>
b <tag>
","movl 0(ebp), eax
addl 0, esp
popl esi
popl edi
popl ebp
retl
",0
"b <tag>
","movl <tag>, 0(ebp)
jmp <tag>
",0
"ldr r0, [sp, 0]
cmp r0, 0
blt <tag>
b <tag>
","movl 0(ebp), eax
cmpl 0(ebp), eax
jge <tag>
",0
"ldr r0, [r11, 0]
ldr r1, [r11, 0]
ldr r1, [r1]
ldrb r0, [r0, r1]
cmp r0, 0
bne <tag>
b <tag>
","jmp <tag>
",0
"ldr r0, [sp, 0]
sub r0, r0, 0
str r0, [sp, 0]
ldr r0, [r11, 0]
ldr r1, [r0]
add r1, r1, 0
str r1, [r0]
b <tag>
","movl 0(ebp), eax
movl 0(ebp), ecx
movl 0(ecx), edx
movl edx, esi
addl 0, esi
movl esi, 0(ecx)
movb 0(eax,edx), bl
movzbl bl, eax
movl eax, 0(ebp)
movl 0(ebp), eax
movl 0(ebp), ecx
movl eax, 0(esp)
movl ecx, 0(esp)
calll foo
movl eax, 0(ebp)
movl 0(ebp), eax
movl 0(eax), eax
addl 0(ebp), eax
movl eax, 0(ebp)
cmpl 0, 0(ebp)
jne <tag>
",0
"ldr r0, [sp, 0]
asr r1, r0, 0
bl foo
ldr r1, [sp, 0]
str r0, [r1]
ldr r0, [sp, 0]
ldr r0, [r0]
ldr r1, [r11, 0]
ldr lr, [r11, 0]
ldr lr, [lr]
add r1, r1, lr
ldr r2, [sp, 0]
bl foo
ldr r1, [sp, 0]
ldr r2, [r11, 0]
ldr lr, [r2]
add r1, lr, r1
str r1, [r2]
b <tag>
","movl 0(ebp), eax
movl 0(ebp), ecx
movl eax, 0(esp)
movl ecx, 0(esp)
movl 0, 0(esp)
calll foo
cmpl 0, eax
jne <tag>
",0
"ldr r0, [sp, 0]
mov sp, r11
pop {r11, lr}
mov pc, lr
","jmp <tag>
",0
"push {r4, r5, r6, r7, r8, r9, r10, r11, lr}
add r11, sp, 0
sub sp, sp, 0
mov r3, r2
mov r12, r1
mov lr, r0
str r0, [r11, 0]
str r1, [r11, 0]
str r2, [r11, 0]
mov r0, 0
str r0, [r11, 0]
mov r0, 0
str r0, [r11, 0]
str r0, [r11, 0]
str r0, [r11, 0]
str r0, [r11, 0]
str r0, [r11, 0]
str r0, [r11, 0]
str r0, [r11, 0]
str r0, [sp, 0]
ldr r0, [r11, 0]
ldrb r0, [r0]
cmp r0, 0
beq <tag>
b <tag>
","jmp <tag>
",0
"ldr r0, <str>
bl foo
mvn lr, 0
str lr, [r11, 0]
b <tag>
","jmp <tag>
",0
"ldr r0, [r11, 0]
ldr r1, [r11, 0]
bl foo
ldr r0, [r11, 0]
sub r1, r11, 0
sub r2, r11, 0
bl foo
str r0, [r11, 0]
ldr r0, [r11, 0]
sub r2, r11, 0
bl foo
str r0, [r11, 0]
ldr r0, [r11, 0]
sub r2, r11, 0
bl foo
str r0, [r11, 0]
ldr r0, [r11, 0]
cmp r0, 0
blt <tag>
b <tag>
","movl 0(ebp), eax
movl 0(eax), ecx
addl 0, ecx
movl ecx, 0(eax)
movl 0(ebp), eax
movl 0(ebp), ecx
movl eax, 0(esp)
movl ecx, 0(esp)
movl 0, 0(esp)
calll foo
cmpl 0, eax
jge <tag>
",0
"ldr r0, [r11, 0]
cmp r0, 0
blt <tag>
b <tag>
","movl 0(ebp), eax
movl 0(eax), eax
movl 0(ebp), ecx
movl ecx, edx
shrl 0, edx
addl edx, ecx
sarl ecx
movb 0, 0(eax,ecx)
jmp <tag>
",0
"ldr r0, [r11, 0]
cmp r0, 0
bgt <tag>
b <tag>
","movl 0(ebp), eax
shll 0, eax
movl eax, 0(ebp)
movl 0(ebp), eax
movl 0(ebp), ecx
movl 0(ecx), edx
movl edx, esi
addl 0, esi
movl esi, 0(ecx)
movb 0(eax,edx), bl
movzbl bl, eax
addl 0(ebp), eax
movl eax, 0(ebp)
",0
"mvn r0, 0
str r0, [r11, 0]
b <tag>
","movl 0(ebp), eax
movl 0(ebp), ecx
movl eax, 0(esp)
movl ecx, 0(esp)
movl 0, 0(esp)
calll foo
cmpl 0, eax
jne <tag>
",0
"ldr r0, [r11, 0]
sub r1, r11, 0
sub r2, r11, 0
bl foo
str r0, [sp, 0]
ldr r0, [r11, 0]
sub r2, r11, 0
bl foo
str r0, [sp, 0]
ldr r0, [r11, 0]
sub r2, r11, 0
bl foo
str r0, [sp, 0]
ldr r0, [r11, 0]
sub r2, r11, 0
bl foo
str r0, [sp, 0]
ldr r0, [r11, 0]
add r2, sp, 0
bl foo
str r0, [sp, 0]
ldr r0, [sp, 0]
cmp r0, 0
blt <tag>
b <tag>
","movl <tag>, 0(ebp)
jmp <tag>
",0
"ldr r0, [sp, 0]
cmp r0, 0
blt <tag>
b <tag>
","cmpl 0, 0(ebp)
jge <tag>
",0
"ldr r0, [sp, 0]
cmp r0, 0
blt <tag>
b <tag>
","jmp <tag>
",0
"ldr r0, [sp, 0]
cmp r0, 0
blt <tag>
b <tag>
","movl 0(ebp), eax
addl 0, esp
popl esi
popl edi
popl ebp
retl
",0
"ldr r0, [sp, 0]
cmp r0, 0
bgt <tag>
b <tag>
","movl 0(ebp), eax
movl 0(ebp), ecx
movl 0(ebp), edx
addl 0, edx
movl eax, 0(esp)
movl ecx, 0(esp)
movl edx, 0(esp)
calll foo
cmpl 0, eax
setne bl
movb bl, 0(ebp)
",0
"mvn r0, 0
str r0, [r11, 0]
b <tag>
","cmpl 0, 0(ebp)
jle <tag>
",0
"ldr r0, [r11, 0]
ldr r1, [r11, 0]
ldr r2, [r11, 0]
ldr r3, [r11, 0]
ldr r12, [r11, 0]
ldr lr, [r11, 0]
ldr r4, [r11, 0]
ldr r5, [r11, 0]
ldr r6, [sp, 0]
ldr r7, [r11, 0]
ldr r8, [r11, 0]
ldr r9, [sp, 0]
ldr r10, [r11, 0]
ldr r0, [sp, 0]
ldr r0, [sp, 0]
ldr r0, [sp, 0]
mov r0, sp
str r0, [r1, 0]
str r0, [r1, 0]
str r0, [r1, 0]
str r10, [r1, 0]
str r9, [r1, 0]
str r8, [r1, 0]
str r6, [r1, 0]
str r7, [r1, 0]
str r6, [r1, 0]
str r5, [r1, 0]
str r4, [r1, 0]
str lr, [r1, 0]
str r12, [r1]
bl foo
ldr r0, [r11, 0]
bl foo
ldr r0, [r11, 0]
bl foo
ldr r0, [r11, 0]
bl foo
ldr r0, [r11, 0]
bl foo
ldr r0, [sp, 0]
bl foo
ldr r0, [r11, 0]
bl foo
ldr r0, [r11, 0]
bl foo
ldr r0, [r11, 0]
bl foo
mov r0, 0
str r0, [r11, 0]
b <tag>
","jmp <tag>
",0
"ldr r0, [r11, 0]
sub sp, r11, 0
pop {r4, r5, r6, r7, r8, r9, r10, r11, lr}
mov pc, lr
","movl 0(ebp), eax
movl 0(ebp), ecx
movl 0(eax,ecx,4), eax
movl 0(ebp), edx
movl 0(edx,ecx,4), ecx
movl eax, 0(esp)
movl ecx, 0(esp)
calll foo
cmpl 0, eax
je <tag>
",0
"push {r11, lr}
mov r11, sp
sub sp, sp, 0
mov r3, r2
mov r12, r1
mov lr, r0
str r0, [r11, 0]
str r1, [r11, 0]
str r2, [sp, 0]
mvn r0, 0
str r0, [sp, 0]
ldr r0, [r11, 0]
ldr r1, [r0]
add r1, r1, 0
str r1, [r0]
ldr r0, [r11, 0]
ldr r1, [r11, 0]
mov r2, 0
bl foo
cmp r0, 0
beq <tag>
b <tag>
","movl 0(ebp), eax
movl 0(ebp), ecx
addl 0(ecx), eax
movl eax, 0(ecx)
",0
"b <tag>
","cmpl 0, 0(ebp)
jle <tag>
",0
"mov r0, 0
str r0, [sp, 0]
b <tag>
","jmp <tag>
",0
"ldr r0, [sp, 0]
mov sp, r11
pop {r11, lr}
mov pc, lr
","cmpl 0, 0(ebp)
jle <tag>
",0
"push {r11, lr}
mov r11, sp
sub sp, sp, 0
mov r3, r2
mov r12, r1
mov lr, r0
str r0, [r11, 0]
str r1, [r11, 0]
str r2, [sp, 0]
ldr r0, [r11, 0]
ldr r1, [r11, 0]
mov r2, 0
bl foo
mov r1, 0
cmp r0, 0
blt <tag>
b <tag>
","cmpl 0, 0(ebp)
jge <tag>
",0
"ldr r0, [r11, 0]
ldr r1, [r11, 0]
ldr r2, [sp, 0]
add r2, r2, 0
bl foo
mov r1, 0
cmp r0, 0
bne <tag>
b <tag>
","movl 0(ebp), eax
addl 0, esp
popl esi
popl ebx
popl ebp
retl
",0
"ldr r0, [r11, 0]
ldr r1, [r11, 0]
ldr r2, [sp, 0]
add r2, r2, 0
bl foo
cmp r0, 0
movne r0, 0
b <tag>
","movl 0(ebp), eax
addl 0, eax
movl eax, 0(ebp)
jmp <tag>
",0
"and r0, r0, 0
mov sp, r11
pop {r11, lr}
mov pc, lr
","movb 0(ebp), al
testb 0, al
jne <tag>
jmp <tag>
",0
"push {r4, r10, r11, lr}
add r11, sp, 0
sub sp, sp, 0
mov r3, r2
mov r12, r1
mov lr, r0
str r0, [r11, 0]
str r1, [r11, 0]
str r2, [r11, 0]
mvn r0, 0
str r0, [r11, 0]
ldr r0, [r11, 0]
ldr r1, [r11, 0]
ldr r2, [r1]
add r4, r2, 0
str r4, [r1]
ldrb r0, [r0, r2]
cmp r0, 0
beq <tag>
b <tag>
","cmpl 0, 0(ebp)
jne <tag>
",0
"b <tag>
","movl 0(ebp), eax
movl eax, 0(ebp)
jmp <tag>
",0
"ldr r0, [r11, 0]
ldr r1, [r11, 0]
bl foo
str r0, [r11, 0]
ldr r0, [r11, 0]
ldr r0, [r0]
str r0, [r11, 0]
add r0, sp, 0
mov r1, 0
mov r2, 0
bl foo
ldr r1, [r11, 0]
ldr r2, [r11, 0]
add lr, r1, r2
ldrb r1, [r1, r2]
add r1, r1, r1, lsl 0
ldrb r2, [lr, 0]
add r1, r2, r1, lsl 0
sub r1, r1, 0
str r1, [sp, 0]
ldr r1, [sp, 0]
cmp r1, 0
bgt <tag>
b <tag>
","movl 0(ebp), eax
movl 0(ebp), ecx
movl 0(ecx), ecx
movb 0(eax,ecx), dl
movzbl dl, eax
cmpl 0, eax
je <tag>
",0
"ldr r0, [sp, 0]
add r0, r0, 0
str r0, [sp, 0]
b <tag>
","movl 0(ebp), eax
movl eax, 0(esp)
calll foo
",0
"ldr r0, [r11, 0]
ldr r1, [r11, 0]
add r0, r0, r1
ldrb r1, [r0, 0]
ldrb r0, [r0, 0]
add r1, r1, r1, lsl 0
add r0, r0, r1, lsl 0
mvn r1, 0
add r0, r0, r1
str r0, [sp, 0]
ldr r0, [r11, 0]
ldr r1, [r11, 0]
add r0, r0, r1
ldrb r1, [r0, 0]
ldrb r0, [r0, 0]
add r1, r1, r1, lsl 0
add r0, r0, r1, lsl 0
sub r0, r0, 0
str r0, [sp, 0]
add r0, sp, 0
bl foo
ldr lr, [r11, 0]
str r1, [lr, 0]
str r0, [lr]
ldr r0, [r11, 0]
ldr r1, [r11, 0]
ldr lr, [r1]
add r0, lr, r0
str r0, [r1]
mov r0, 0
str r0, [r11, 0]
b <tag>
","jmp <tag>
",0
"ldr r0, [r11, 0]
sub sp, r11, 0
pop {r4, r10, r11, lr}
mov pc, lr
","cmpl 0, 0(ebp)
jge <tag>
",0
"push {r11, lr}
mov r11, sp
sub sp, sp, 0
mov r3, r2
mov r12, r1
mov lr, r0
str r0, [r11, 0]
str r1, [r11, 0]
str r2, [r11, 0]
mvn r0, 0
str r0, [r11, 0]
mov r0, 0
str r0, [sp, 0]
ldr r0, [r11, 0]
ldr r1, [r11, 0]
mov r2, 0
bl foo
cmn r0, 0
bgt <tag>
b <tag>
","movl 0(ebp), eax
movl 0(ebp), ecx
movl 0(ecx), ecx
movb 0(eax,ecx), dl
movl 0(ebp), eax
movb dl, 0(eax)
",0
"b <tag>
","cmpl 0, 0(ebp)
jne <tag>
",0
"b <tag>
","movl 0(ebp), eax
movl 0(ebp), ecx
movl esp, edx
movl ecx, 0(edx)
movl eax, 0(edx)
calll foo
addl <tag>, eax
movw ax, si
movl 0(ebp), eax
movw si, 0(eax)
movl 0(ebp), eax
movl 0(eax), ecx
addl 0, ecx
movl ecx, 0(eax)
movl 0(ebp), eax
movzwl 0(eax), eax
movl esp, ecx
movl eax, 0(ecx)
movl 0, 0(ecx)
calll foo
movl 0(ebp), ecx
movl eax, 0(ecx)
movl 0(ebp), eax
movl 0(eax), ecx
movl 0(ebp), edx
movl 0(ebp), edi
movl 0(edi), edi
addl edi, edx
movzwl 0(eax), eax
xorl edi, edi
movl esp, ebx
movl eax, 0(ebx)
movl edx, 0(ebx)
movl ecx, 0(ebx)
movl edi, 0(ebp)
calll foo
movl 0(ebp), ecx
movzwl 0(ecx), ecx
movl 0(ebp), edx
addl 0(edx), ecx
movl ecx, 0(edx)
movl 0, 0(ebp)
movl eax, 0(ebp)
",0
"ldr r0, [r11, 0]
ldr r1, [r11, 0]
mov r2, 0
bl foo
cmp r0, 0
blt <tag>
b <tag>
","movl 0(ebp), eax
addl 0, esp
popl esi
popl edi
popl ebx
popl ebp
retl
",0
"mov r0, 0
str r0, [sp, 0]
ldr r0, [r11, 0]
ldr r1, [r11, 0]
mov r2, 0
bl foo
cmp r0, 0
blt <tag>
b <tag>
","movl 0, 0(ebp)
",0
"ldr r0, [r11, 0]
ldr r1, [r11, 0]
bl foo
str r0, [sp, 0]
cmn r0, 0
bgt <tag>
b <tag>
","movl 0, 0(ebp)
",0
"b <tag>
","pushl ebp
movl esp, ebp
pushl ebx
pushl edi
pushl esi
subl 0, esp
movl 0(ebp), eax
movl 0(ebp), ecx
movl 0(ebp), edx
movl 0(ebp), esi
movl edx, 0(ebp)
movl 0(ebp), edx
movl 0(ebp), edi
movl edx, 0(esp)
movl edi, 0(esp)
movl 0, 0(esp)
movl eax, 0(ebp)
movl ecx, 0(ebp)
movl esi, 0(ebp)
calll foo
movl eax, 0(ebp)
cmpl 0, eax
jle <tag>
",0
"ldr r0, [r11, 0]
ldr r1, [r11, 0]
add r2, sp, 0
bl foo
cmn r0, 0
bgt <tag>
b <tag>
","jmp <tag>
",0
"ldr r0, [sp, 0]
bl foo
b <tag>
","movl 0, 0(ebp)
",0
"mov r0, 0
str r0, [sp, 0]
b <tag>
","movl 0(ebp), eax
movl 0(ebp), ecx
movl 0(eax,ecx,4), eax
movl esp, ecx
movl eax, 0(ecx)
calll foo
movl 0(ebp), eax
movl 0(ebp), ecx
movl ecx, edx
addl 0, edx
movl edx, 0(ebp)
movl 0, 0(eax,ecx,4)
jmp <tag>
",0
"ldr r0, [sp, 0]
cmp r0, 0
bgt <tag>
b <tag>
","movl 0(ebp), eax
movl 0(ebp), ecx
movl 0(eax,ecx,4), eax
movl 0(ebp), edx
movl 0(edx,ecx,4), ecx
movl eax, 0(esp)
movl ecx, 0(esp)
calll foo
cmpl 0, eax
je <tag>
",0
"ldr r0, [sp, 0]
ldr r1, [sp, 0]
ldr r2, <str>
ldrb r1, [r2, r1]
cmp r0, r1
bne <tag>
b <tag>
","movl 0(ebp), eax
movl 0(ebp), ecx
addl 0(ecx), eax
movl eax, 0(ecx)
",0
"ldr r0, [r11, 0]
ldr r1, [sp, 0]
ldr r0, [r0, r1, lsl 0]
cmp r0, 0
bne <tag>
b <tag>
","movl 0(ebp), eax
movl 0(ebp), ecx
movl eax, 0(esp)
movl ecx, 0(esp)
calll foo
movl 0(ebp), eax
movl eax, 0(esp)
leal 0(ebp), eax
movl eax, 0(esp)
leal 0(ebp), eax
movl eax, 0(esp)
calll foo
movl eax, 0(ebp)
movl 0(ebp), eax
movl eax, 0(esp)
leal 0(ebp), eax
movl eax, 0(esp)
leal 0(ebp), eax
movl eax, 0(esp)
calll foo
movl eax, 0(ebp)
movl 0(ebp), eax
movl eax, 0(esp)
leal 0(ebp), eax
movl eax, 0(esp)
leal 0(ebp), eax
movl eax, 0(esp)
calll foo
movl eax, 0(ebp)
cmpl 0, 0(ebp)
jle <tag>
",0
"ldr r0, [sp, 0]
ldr r1, [r11, 0]
ldr r2, [sp, 0]
str r0, [r1, r2, lsl 0]
mov r0, 0
str r0, [sp, 0]
b <tag>
","movl 0(ebp), eax
movl 0(eax), ecx
addl 0, ecx
movl ecx, 0(eax)
movl 0(ebp), eax
movl 0(ebp), ecx
movl eax, 0(esp)
movl ecx, 0(esp)
movl 0, 0(esp)
calll foo
cmpl 0, eax
jge <tag>
",0
"b <tag>
","movl 0(ebp), eax
movl 0(ebp), ecx
movl 0(ecx), edx
movl edx, esi
addl 0, esi
movl esi, 0(ecx)
movb 0(eax,edx), bl
movzbl bl, eax
cmpl 0, eax
jne <tag>
",0
"b <tag>
","movl <tag>, 0(ebp)
jmp <tag>
",0
"ldr r0, [sp, 0]
add r0, r0, 0
str r0, [sp, 0]
b <tag>
","cmpl 0, 0(ebp)
jne <tag>
",0
"ldr r0, [sp, 0]
cmp r0, 0
bne <tag>
b <tag>
","cmpl 0, 0(ebp)
jge <tag>
",0
"ldr r0, [sp, 0]
bl foo
b <tag>
","jmp <tag>
",0
"b <tag>
","cmpl 0, 0(ebp)
je <tag>
",0
"mov r0, 0
str r0, [r11, 0]
b <tag>
","jmp <tag>
",0
"ldr r0, [r11, 0]
mov sp, r11
pop {r11, lr}
mov pc, lr
","movl <tag>, 0(ebp)
jmp <tag>
",0
"push {r11, lr}
mov r11, sp
sub sp, sp, 0
mov r2, r1
mov r3, r0
str r0, [r11, 0]
str r1, [sp, 0]
mov r0, 0
str r0, [sp, 0]
ldr r0, [r11, 0]
ldr r1, [sp, 0]
mov r12, 0
mov r2, r12
bl foo
str r0, [sp, 0]
cmn r0, 0
bgt <tag>
b <tag>
","movl 0(ebp), eax
movl 0(eax), ecx
addl 0, ecx
movl ecx, 0(eax)
movl 0(ebp), eax
movl 0(ebp), ecx
movl eax, 0(esp)
movl ecx, 0(esp)
calll foo
movl eax, 0(ebp)
movl 0(ebp), eax
movl 0(ebp), ecx
addl 0(ecx), eax
movl eax, 0(ecx)
movl 0, 0(ebp)
",0
"b <tag>
","cmpl 0, 0(ebp)
jle <tag>
",0
"ldr r0, [sp, 0]
cmp r0, 0
bne <tag>
b <tag>
","movl 0(ebp), eax
cmpl 0(ebp), eax
jge <tag>
",0
"ldr r0, [r11, 0]
ldr r1, [sp, 0]
ldr r2, [r1]
add r3, r2, 0
str r3, [r1]
ldrb r0, [r0, r2]
cmp r0, 0
bne <tag>
b <tag>
","movl 0(ebp), eax
movb 0, 0(eax)
jmp <tag>
",0
